sp;BodyMass.Value;Nocturnal;ForStrat.watbelowsurf;ForStrat.wataroundsurf;ForStrat.ground;ForStrat.understory;ForStrat.midhigh;ForStrat.canopy;ForStrat.aerial;PelagicSpecialist;litter_or_clutch_size_n;litters_or_clutches_per_y;range_m2
Amazona_aestiva;451;0;0;0;0;30;40;30;0;0;3;NA;5.86E+12
Anodorhynchus_glaucus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;1.81E+11
Aramides_cajaneus;397;0;0;50;50;0;0;0;0;0;4.3;NA;1.30E+13
Arremon_flavirostris;26.13;0;0;0;80;20;0;0;0;0;2.8;NA;1.94E+12
Campylopterus_calcirupicola;8.3;0;0;0;0;40;60;0;0;0;2;NA;NA
Cichlocolaptes_mazarbarnetti;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;46664287.25
Columbina_cyanopis;45.63;0;0;0;100;0;0;0;0;0;2;NA;2587817647
Columbina_cyanopis;45.63;0;0;0;100;0;0;0;0;0;2;NA;552520242.7
Cotinga_maculata;65;0;0;0;0;30;50;20;0;0;NA;NA;1.07E+11
Cotinga_maculata;65;0;0;0;0;30;50;20;0;0;NA;NA;30328090905
Cotinga_maculata;65;0;0;0;0;30;50;20;0;0;NA;NA;68068263402
Drymophila_genei;11.08;0;0;0;40;40;20;0;0;0;NA;NA;24960166414
Elaenia_albiceps;15.5;0;0;0;0;0;100;0;0;0;2.4;NA;1.08E+13
Eleothreptus_candicans;49.3;1;0;0;20;40;40;0;0;0;2;NA;5622691453
Eleothreptus_candicans;49.3;1;0;0;20;40;40;0;0;0;2;NA;3055921558
Eleothreptus_candicans;49.3;1;0;0;20;40;40;0;0;0;2;NA;1.39E+12
Eleothreptus_candicans;49.3;1;0;0;20;40;40;0;0;0;2;NA;3577599197
Formicivora_acutirostris;10;0;0;0;50;50;0;0;0;0;2;NA;880775217.6
Glaucidium_mooreorum;51;1;0;0;80;10;10;0;0;0;NA;NA;6471474.826
Harpagus_diodon;200;0;0;0;0;0;70;0;30;0;2;NA;2.35E+12
Harpagus_diodon;200;0;0;0;0;0;70;0;30;0;2;NA;5.18E+12
Harpagus_diodon;200;0;0;0;0;0;70;0;30;0;2;NA;5.05E+11
Mergus_octosetaceus;983;0;100;0;0;0;0;0;0;0;8;NA;51321711989
Mergus_octosetaceus;983;0;100;0;0;0;0;0;0;0;8;NA;1.26E+12
Myrmotherula_snowi;9.59;0;0;0;0;40;60;0;0;0;NA;NA;197954189.6
Myrmotherula_snowi;9.59;0;0;0;0;40;60;0;0;0;NA;NA;87467849.68
Nothura_maculosa;257.48;0;0;0;100;0;0;0;0;0;5.5;NA;5.65E+12
Ortalis_guttata;547.72;0;0;0;0;0;50;50;0;0;3.5;NA;4.43E+12
Ortalis_squamata;547.72;0;0;0;0;0;50;50;0;0;3;NA;2.91E+11
Philydor_novaesi;38;0;0;0;0;50;50;0;0;0;NA;NA;126987498.4
Sporophila_cinnamomea;NA;NA;0;0;50;50;0;0;0;0;3;NA;3.39E+11
Sporophila_cinnamomea;NA;NA;0;0;50;50;0;0;0;0;3;NA;2.08E+12
Sporophila_cinnamomea;NA;NA;0;0;50;50;0;0;0;0;3;NA;3.28E+11
Sporophila_maximiliani;NA;NA;0;0;70;30;0;0;0;0;2;NA;1.63E+12
Sporophila_maximiliani;NA;NA;0;0;70;30;0;0;0;0;2;NA;1.06E+11
Sporophila_maximiliani;NA;NA;0;0;70;30;0;0;0;0;2;NA;93741897197
Sporophila_melanogaster;NA;NA;0;0;50;50;0;0;0;0;2;NA;8.19E+11
Sporophila_melanogaster;NA;NA;0;0;50;50;0;0;0;0;2;NA;17770496550
Sporophila_palustris;NA;NA;0;0;50;50;0;0;0;0;2;NA;86582475625
Sporophila_palustris;NA;NA;0;0;50;50;0;0;0;0;2;NA;1.50E+12
Sporophila_palustris;NA;NA;0;0;50;50;0;0;0;0;2;NA;9.29E+11
Synallaxis_cinerea;13.8;0;0;0;20;60;20;0;0;0;NA;NA;24736389180
Taoniscus_nanus;43;0;0;0;80;20;0;0;0;0;3;NA;8.60E+11
Taoniscus_nanus;43;0;0;0;80;20;0;0;0;0;3;NA;2.23E+11
Vireo_chivi;16.06;0;0;0;0;0;20;80;0;0;3;NA;2.80E+12
Vireo_chivi;16.06;0;0;0;0;0;20;80;0;0;3;NA;1.37E+11
Vireo_chivi;16.06;0;0;0;0;0;20;80;0;0;3;NA;1.13E+13
Vireo_olivaceus;16.06;0;0;0;0;0;20;80;0;0;3.7;1.5;1.13E+13
Porphyriops_melanops;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;4.14E+12
Celeus_galeatus;124;0;0;0;0;50;50;0;0;0;NA;NA;3.66E+11
Celeus_galeatus;124;0;0;0;0;50;50;0;0;0;NA;NA;1.84E+11
Suiriri_affinis;22.8;0;0;0;0;10;90;0;0;0;2.5;NA;NA
Paraclaravis_geoffroyi;43.47;0;0;0;100;0;0;0;0;0;2;NA;4.65E+11
Paraclaravis_geoffroyi;43.47;0;0;0;100;0;0;0;0;0;2;NA;1.48E+11
Chaetura_meridionalis;22.2;0;0;0;0;0;0;0;100;0;3.75;NA;4.93E+12
Chaetura_meridionalis;22.2;0;0;0;0;0;0;0;100;0;3.75;NA;1.28E+12
Chaetura_meridionalis;22.2;0;0;0;0;0;0;0;100;0;3.75;NA;6.55E+12
Chlorostilbon_lucidus;3.5;0;0;0;0;0;90;10;0;0;2;NA;5.79E+12
Fulica_armillata;1040;0;70;30;0;0;0;0;0;0;4;NA;2.73E+12
Chelidoptera_tenebrosa;35.9;0;0;0;0;0;30;30;40;0;1.7;NA;8.69E+12
Chloroceryle_inda;52.1;0;90;10;0;0;0;0;0;0;4.5;NA;8.41E+12
Chlorestes_notata;4.2;0;0;0;0;70;30;0;0;0;2;NA;NA
Chondrohierax_uncinatus;286.07;0;0;0;0;50;50;0;0;0;2;NA;8.80E+12
Chondrohierax_uncinatus;286.07;0;0;0;0;50;50;0;0;0;2;NA;5466357726
Chordeiles_acutipennis;48.42;1;0;0;0;20;70;0;10;0;1.75;1;63250040519
Chordeiles_minor;79.3;1;0;0;0;10;0;0;90;0;2;1;1.38E+13
Chordeiles_nacunda;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.45;NA;1.23E+13
Chrysolampis_mosquitus;3.9;0;0;0;0;50;30;20;0;0;2;NA;7.40E+12
Strix_huhula;370;1;0;0;10;10;10;70;0;0;1;NA;NA
Strix_virgata;283.97;1;0;0;80;20;0;0;0;0;2.5;NA;NA
Ciconia_maguari;3994.99;0;0;80;20;0;0;0;0;0;3.07;NA;5.04E+12
Circus_buffoni;507.4;0;0;0;100;0;0;0;0;0;3.75;NA;3.75E+12
Circus_buffoni;507.4;0;0;0;100;0;0;0;0;0;3.75;NA;2.02E+12
Circus_cinereus;399.67;0;0;0;60;20;20;0;0;0;3.75;NA;1.28E+12
Heliodoxa_rubricauda;7.9;0;0;0;0;20;60;20;0;0;2;NA;NA
Coccycua_cinerea;41.04;0;0;0;50;30;20;0;0;0;3;NA;2.26E+12
Coccycua_cinerea;41.04;0;0;0;50;30;20;0;0;0;3;NA;3.01E+12
Coccyzus_euleri;52.3;0;0;0;50;30;20;0;0;0;2;NA;9.04E+12
Coccyzus_americanus;64;0;0;0;0;0;40;60;0;0;3.25;1.5;1.40E+13
Coccyzus_erythropthalmus;50.9;0;0;0;30;30;30;10;0;0;2,605;1;2.30E+12
Colaptes_campestris;158;0;0;0;100;0;0;0;0;0;4.75;NA;4.57E+12
Colaptes_campestris;158;0;0;0;100;0;0;0;0;0;4.5;NA;4.57E+12
Colaptes_melanochloros;127.27;0;0;0;0;50;50;0;0;0;4;NA;4.72E+12
Colibri_serrirostris;6.7;0;0;0;0;70;30;0;0;0;2;NA;2.37E+12
Platyrinchus_mystaceus;9.7;0;0;0;0;80;20;0;0;0;2;NA;95934600.53
Platyrinchus_mystaceus;9.7;0;0;0;0;80;20;0;0;0;2;NA;5.07E+12
Columbina_picui;47;0;0;0;100;0;0;0;0;0;2;NA;5.74E+12
Columbina_squammata;52.9;0;0;0;100;0;0;0;0;0;2;NA;4.81E+12
Coscoroba_coscoroba;4294.78;0;0;50;50;0;0;0;0;0;6;1;2.19E+12
Coturnicops_notatus;30;0;0;0;80;20;0;0;0;0;3;NA;1.59E+12
Crax_blumenbachii;3500;0;0;0;60;20;20;0;0;0;2;NA;1.37E+11
Crax_blumenbachii;3500;0;0;0;60;20;20;0;0;0;2;NA;1149729292
Crax_fasciolata;2600;0;0;0;80;20;0;0;0;0;2;NA;3.40E+12
Crotophaga_major;148.25;0;0;0;30;20;20;30;0;0;2.45;NA;1.21E+13
Crypturellus_noctivagus;561.99;0;0;0;100;0;0;0;0;0;4;NA;1.47E+12
Crypturellus_obsoletus;443.4;0;0;0;100;0;0;0;0;0;4.5;NA;1.84E+12
Crypturellus_parvirostris;198.99;0;0;0;100;0;0;0;0;0;4.5;NA;6.66E+12
Crypturellus_undulatus;564.42;0;0;0;100;0;0;0;0;0;4.5;NA;8.53E+12
Crypturellus_variegatus;378;0;0;0;100;0;0;0;0;0;1;NA;5.44E+12
Cygnus_melancoryphus;4711.68;0;0;100;0;0;0;0;0;0;4.7;1;2.48E+12
Dendrocygna_viduata;689.99;0;80;20;0;0;0;0;0;0;8;1;8.47E+12
Cypseloides_fumigatus;41.95;0;0;0;0;0;0;0;100;0;1;NA;2.33E+12
Cypseloides_senex;82.25;0;0;0;0;0;0;0;100;0;NA;NA;2.02E+12
Discosura_longicaudus;3.4;0;0;0;0;0;20;80;0;0;2;NA;2.15E+12
Fulica_leucoptera;656;0;10;70;20;0;0;0;0;0;11;NA;3.04E+12
Diopsittaca_nobilis;150.91;0;0;0;20;20;40;20;0;0;4;NA;4.95E+11
Discosura_langsdorffi;2.8;0;0;0;0;0;40;60;0;0;2;NA;1.98E+12
Dromococcyx_pavoninus;46.4;0;0;0;50;50;0;0;0;0;1;NA;3.10E+12
Elanoides_forficatus;416.24;0;0;0;0;50;50;0;0;0;2;1;1.26E+13
Hydropsalis_anomala;43.7;1;0;0;20;70;10;0;0;0;2;NA;NA
Nycticryphes_semicollaris;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;2.53E+12
Lophornis_chalybeus;3;0;0;0;0;30;60;10;0;0;2;NA;1.82E+11
Eudocimus_ruber;660.08;0;0;50;50;0;0;0;0;0;2;NA;8.16E+11
Eupetomena_macroura;9;0;0;0;0;0;60;30;10;0;2;NA;4.59E+12
Eupsittula_aurea;84.62;0;0;0;70;30;0;0;0;0;2.9;NA;5.76E+12
Eupsittula_cactorum;139.26;0;0;0;0;50;50;0;0;0;6;NA;1.20E+12
Falco_rufigularis;163.64;0;0;0;10;30;30;0;30;0;2.5;NA;56956882073
Florisuga_fusca;8.1;0;0;0;0;30;60;0;10;0;2;NA;6.70E+11
Florisuga_fusca;8.1;0;0;0;0;30;60;0;10;0;2;NA;5481117792
Fulica_rufifrons;644;0;20;60;20;0;0;0;0;0;4.2;NA;1.26E+12
Pyrrhocoma_ruficeps;15.6;0;0;0;0;80;20;0;0;0;NA;NA;NA
Gallinago_undulata;312.42;0;0;0;100;0;0;0;0;0;2.65;NA;2.59E+12
Gampsonyx_swainsonii;92.9;0;0;0;100;0;0;0;0;0;2.5;2;1.03E+13
Geranoaetus_albicaudatus;885;0;0;0;100;0;0;0;0;0;2;1;8.71E+12
Geranoaetus_albicaudatus;885;0;0;0;100;0;0;0;0;0;2;1;9785796175
Geranoaetus_melanoleucus;2378.62;0;0;0;100;0;0;0;0;0;2;NA;6.81E+12
Glaucis_dohrnii;5.8;0;0;0;0;100;0;0;0;0;2;NA;1.08E+11
Glaucis_dohrnii;5.8;0;0;0;0;100;0;0;0;0;2;NA;978169816.8
Glaucis_hirsutus;6.76;0;0;0;0;100;0;0;0;0;2;3;4.34E+11
Glaucis_hirsutus;6.76;0;0;0;0;100;0;0;0;0;2;3;7.39E+12
Spinus_magellanicus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;6.08E+12
Guira_guira;141;0;0;0;70;20;10;0;0;0;8.25;NA;8.03E+12
Pionopsitta_pileata;119;0;0;0;0;0;60;40;0;0;2;NA;7.29E+11
Heliactin_bilophus;4.4;0;0;0;0;50;50;0;0;0;2;NA;3.88E+12
Pionus_maximiliani;293;0;0;0;0;30;50;20;0;0;4;NA;4.53E+12
Pionus_menstruus;251;0;0;0;0;30;50;20;0;0;3.5;NA;8.37E+12
Pionus_reichenowi;251;0;0;0;0;30;50;20;0;0;3.5;NA;1.34E+11
Heliomaster_furcifer;5.4;0;0;0;0;20;80;0;0;0;2;NA;2.97E+12
Heliomaster_squamosus;5.9;0;0;0;0;0;100;0;0;0;2;NA;1.52E+12
Heliothryx_auritus;5.4;0;0;0;0;0;50;40;10;0;2;NA;6.89E+12
Vanellus_cayanus;75.76;0;0;0;100;0;0;0;0;0;2;NA;NA
Hydropsalis_maculicaudus;30.3;1;0;0;0;40;40;0;20;0;1;NA;3.27E+12
Hydropsalis_torquata;58.5;1;0;20;20;20;20;0;20;0;2;NA;7.88E+12
Ibycter_americanus;624;0;0;0;10;20;50;20;0;0;2.75;NA;8.09E+12
Hylocharis_chrysura;4.5;0;0;0;0;20;40;30;10;0;2;NA;3.13E+12
Hylocharis_cyanus;3.3;0;0;0;10;30;30;30;0;0;2;NA;7.03E+12
Ictinia_mississippiensis;276.03;0;0;0;10;10;10;10;60;0;2;1;1.02E+12
Ictinia_plumbea;249.9;0;0;0;0;0;0;20;80;0;1.45;NA;1.14E+13
Pyriglena_leuconota;32.3;0;0;0;40;40;20;0;0;0;1.4;NA;1.98E+12
Ixobrychus_exilis;86.29;0;0;50;50;0;0;0;0;0;4.09;2;2.33E+12
Ixobrychus_involucris;80.1;0;0;80;20;0;0;0;0;0;3;NA;2.40E+12
Jacamaralcyon_tridactyla;18.3;0;0;0;0;50;50;0;0;0;2;NA;3.90E+11
Jacana_jacana;106.24;0;0;50;50;0;0;0;0;0;4;NA;1.38E+13
Sittasomus_griseicapillus;13.12;0;0;0;0;0;50;50;0;0;2.5;NA;1.09E+13
Anabacerthia_amaurotis;19.2;0;0;0;20;60;20;0;0;0;NA;NA;4.99E+11
Anabacerthia_amaurotis;19.2;0;0;0;20;60;20;0;0;0;NA;NA;69621247.31
Alectrurus_risora;25;0;0;0;0;80;20;0;0;0;3;NA;98766305625
Alectrurus_risora;25;0;0;0;0;80;20;0;0;0;3;NA;1.36E+11
Alectrurus_risora;25;0;0;0;0;80;20;0;0;0;3;NA;7.01E+11
Antilophia_galeata;21.48;0;0;0;0;50;50;0;0;0;2;NA;1.96E+12
Malacoptila_striata;44.1;0;0;0;50;50;0;0;0;0;4;NA;7.29E+11
Myiothlypis_leucophrys;14.9;0;0;0;80;20;0;0;0;0;3;NA;8.09E+11
Batara_cinerea;131;0;0;0;30;30;40;0;0;0;2.4;NA;6.00E+11
Mareca_sibilatrix;923.16;0;0;30;70;0;0;0;0;0;7;NA;1.38E+12
Procacicus_solitarius;79.76;0;0;0;0;40;60;0;0;0;2;NA;NA
Calyptura_cristata;5;0;0;0;0;50;50;0;0;0;NA;NA;3118949.118
Calyptura_cristata;5;0;0;0;0;50;50;0;0;0;NA;NA;274854600.6
Calyptura_cristata;5;0;0;0;0;50;50;0;0;0;NA;NA;2640542203
Carpornis_cucullata;74.19;0;0;0;0;50;50;0;0;0;1;NA;2.52E+11
Casiornis_rufus;24.8;0;0;0;0;40;30;30;0;0;NA;NA;2.80E+12
Casiornis_rufus;24.8;0;0;0;0;40;30;30;0;0;NA;NA;2.76E+12
Casiornis_fuscus;19.5;0;0;0;0;40;30;30;0;0;NA;NA;2.11E+12
Cercomacroides_laeta;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;3.94E+11
Clibanornis_dendrocolaptoides;48.2;0;0;0;60;40;0;0;0;0;NA;NA;4.53E+11
Colonia_colonus;18.3;0;0;0;0;30;70;0;0;0;2.4;NA;6.77E+12
Phylloscartes_eximius;7.5;0;0;0;0;0;100;0;0;0;2;NA;NA
Cranioleuca_semicinerea;15;0;0;0;0;0;50;50;0;0;NA;NA;9.88E+11
Cyanocorax_cyanopogon;146;0;0;0;10;30;30;30;0;0;5;NA;3.07E+12
Anumara_forbesi;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;112337350
Anumara_forbesi;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;18687090180
Cyanoloxia_brissonii;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;5.85E+12
Cyanoloxia_glaucocaerulea;18.2;0;0;0;50;50;0;0;0;0;3;NA;6.84E+11
Cyanoloxia_glaucocaerulea;18.2;0;0;0;50;50;0;0;0;0;3;NA;5.12E+11
Dacnis_cayana;13;0;0;0;0;0;30;60;10;0;2;NA;56501792441
Phleocryptes_melanops;14.6;0;0;0;100;0;0;0;0;0;2.8;NA;3.01E+11
Phleocryptes_melanops;14.6;0;0;0;100;0;0;0;0;0;2.8;NA;3.52E+12
Dysithamnus_stictothorax;16.16;0;0;0;0;30;70;0;0;0;NA;NA;4.15E+11
Drymophila_rubricollis;10;0;0;0;0;20;80;0;0;0;NA;NA;3.29E+11
Elaenia_parvirostris;13.8;0;0;0;0;33;33;33;0;0;2.4;NA;8.22E+12
Elaenia_parvirostris;13.8;0;0;0;0;33;33;33;0;0;2.4;NA;2.74E+12
Griseotyrannus_aurantioatrocristatus;33;0;0;0;0;33;33;33;0;0;2.8;NA;84511613.01
Griseotyrannus_aurantioatrocristatus;33;0;0;0;0;33;33;33;0;0;2.8;NA;4.04E+12
Griseotyrannus_aurantioatrocristatus;33;0;0;0;0;33;33;33;0;0;2.8;NA;5.42E+12
Euphonia_violacea;15;0;0;0;0;30;40;30;0;0;3.75;NA;4.92E+12
Fluvicola_albiventer;11.6;0;0;0;60;40;0;0;0;0;2.45;NA;2.50E+12
Fluvicola_albiventer;11.6;0;0;0;60;40;0;0;0;0;2.45;NA;5.62E+12
Formicivora_iheringi;8.2;0;0;0;30;30;40;0;0;0;NA;NA;1667053403
Formicivora_iheringi;8.2;0;0;0;30;30;40;0;0;0;NA;NA;2592846278
Formicivora_iheringi;8.2;0;0;0;30;30;40;0;0;0;NA;NA;18303690067
Formicivora_iheringi;8.2;0;0;0;30;30;40;0;0;0;NA;NA;312009580.2
Furnarius_rufus;46.42;0;0;0;70;30;0;0;0;0;3.2;NA;6.18E+12
Geositta_cunicularia;28.5;0;0;0;100;0;0;0;0;0;2.4;NA;2.91E+12
Herpsilochmus_sellowi;7.5;0;0;0;0;30;70;0;0;0;2;NA;9.93E+11
Herpsilochmus_sellowi;7.5;0;0;0;0;30;70;0;0;0;2;NA;3160236107
Hemitriccus_obsoletus;11.6;0;0;0;0;80;20;0;0;0;2;NA;2.63E+11
Hemitriccus_diops;10;0;0;0;0;100;0;0;0;0;2;NA;7.37E+11
Hemitriccus_furcatus;8.64;0;0;0;0;50;50;0;0;0;1;NA;2220151026
Hemitriccus_furcatus;8.64;0;0;0;0;50;50;0;0;0;1;NA;3696189890
Hemitriccus_furcatus;8.64;0;0;0;0;50;50;0;0;0;1;NA;49420564195
Hemitriccus_furcatus;8.64;0;0;0;0;50;50;0;0;0;1;NA;5342819503
Herpsilochmus_atricapillus;9.85;0;0;0;0;0;100;0;0;0;NA;NA;3.73E+12
Hemitriccus_kaempferi;8.64;0;0;0;0;80;20;0;0;0;NA;NA;78212666.75
Hemitriccus_kaempferi;8.64;0;0;0;0;80;20;0;0;0;NA;NA;7847656951
Hemitriccus_kaempferi;8.64;0;0;0;0;80;20;0;0;0;NA;NA;18853576.45
Hemitriccus_nidipendulus;7.5;0;0;0;0;80;20;0;0;0;2;NA;5.42E+11
Poospiza_thoracica;NA;NA;0;0;90;10;0;0;0;0;NA;NA;NA
Hylopezus_nattereri;32;0;0;0;100;0;0;0;0;0;NA;NA;4.94E+11
Hylopezus_ochroleucus;28;0;0;0;100;0;0;0;0;0;2;NA;5.46E+11
Pachysylvia_muscicapina;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.39E+12
Hymenops_perspicillatus;22.9;0;0;0;100;0;0;0;0;0;2.8;NA;1.12E+12
Hymenops_perspicillatus;22.9;0;0;0;100;0;0;0;0;0;2.8;NA;2.68E+12
Larus_cirrocephalus;374.69;0;20;40;40;0;0;0;0;0;3;NA;1.33E+12
Larus_cirrocephalus;374.69;0;20;40;40;0;0;0;0;0;3;NA;5.07E+12
Larus_maculipennis;339;0;0;20;60;20;0;0;0;0;2.5;NA;2.28E+11
Laterallus_leucopyrrhus;45.5;0;0;0;100;0;0;0;0;0;2.7;NA;8.82E+11
Laterallus_melanophaius;52.1;0;0;50;50;0;0;0;0;0;2.4;NA;1.02E+13
Laterallus_xenopterus;56.9;0;0;30;70;0;0;0;0;0;NA;NA;40747300631
Laterallus_xenopterus;56.9;0;0;30;70;0;0;0;0;0;NA;NA;6139321067
Laterallus_xenopterus;56.9;0;0;30;70;0;0;0;0;0;NA;NA;1.66E+12
Leptotila_rufaxilla;157;0;0;0;100;0;0;0;0;0;1.7;NA;1.17E+13
Leucochloris_albicollis;6.3;0;0;0;0;30;60;10;0;0;2;NA;2.18E+12
Limosa_haemastica;253.29;0;0;50;50;0;0;0;0;0;3.95;1;1.30E+12
Lophornis_magnificus;2.7;0;0;0;0;50;50;0;0;0;2;NA;2.56E+12
Myrmoderus_loricatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;1.78E+11
Rhopias_gularis;8.7;0;0;0;0;80;20;0;0;0;2;NA;5.01E+11
Stigmatura_bahiae;9.77;0;0;0;0;80;20;0;0;0;2.5;NA;5.72E+11
Pseudopipra_pipra;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;4.94E+12
Ceratopipra_rubrocapilla;12;0;0;0;0;50;50;0;0;0;2;NA;3.39E+12
Philohydor_lictor;25.5;0;0;0;10;70;20;0;0;0;2.7;NA;2.74E+11
Philohydor_lictor;25.5;0;0;0;10;70;20;0;0;0;2.7;NA;8.91E+12
Mesembrinibis_cayennensis;756;0;0;40;60;0;0;0;0;0;2.5;NA;1.06E+13
Microspingus_lateralis;NA;NA;0;0;100;0;0;0;0;0;NA;NA;57392653157
Microspingus_melanoleucus;NA;NA;0;0;20;50;30;0;0;0;3.5;NA;1.48E+12
Sporophila_nigricollis;NA;NA;0;0;30;70;0;0;0;0;2.25;2;7.14E+12
Tangara_ornata;33;0;0;0;10;10;20;60;0;0;3;NA;3.93E+11
Tangara_sayaca;32.49;0;0;0;10;0;20;70;0;0;2.5;NA;6.57E+12
Notharchus_swainsoni;60.72;0;0;0;33;33;33;0;0;0;3.5;NA;9.28E+11
Xenops_rutilans;11.2;0;0;0;0;20;80;0;0;0;2.5;NA;NA
Hydropsalis_forcipata;139;1;0;0;0;20;70;10;0;0;2;NA;NA
Megascops_choliba;132;1;0;0;40;50;0;0;10;0;2;NA;1.30E+13
Megascops_atricapilla;118.89;1;0;0;10;10;20;60;0;0;2.5;NA;9.90E+11
Megascops_sanctaecatarinae;179.72;1;0;0;50;50;0;0;0;0;2;NA;4.18E+11
Melanerpes_flavifrons;57.78;0;0;0;0;50;50;0;0;0;3;NA;1.56E+12
Melanerpes_candidus;108;0;0;0;0;50;50;0;0;0;3.5;NA;5.54E+12
Systellura_longirostris;45.6;1;0;0;0;50;40;0;10;0;1.5;NA;9.24E+11
Systellura_longirostris;45.6;1;0;0;0;50;40;0;10;0;1.5;NA;3.37E+12
Mitu_mitu;2850.47;0;0;0;100;0;0;0;0;0;2.5;NA;310414407.8
Neocrex_erythrops;58.3;0;0;20;80;0;0;0;0;0;5.8;NA;3.06E+12
Neomorphus_geoffroyi;355.03;0;0;0;100;0;0;0;0;0;1;NA;2.92E+12
Micrastur_mintoni;209.5;0;0;0;0;100;0;0;0;0;NA;NA;1.88E+12
Micrastur_mirandollei;548.99;0;0;0;0;50;50;0;0;0;NA;NA;5.27E+12
Micrastur_semitorquatus;621.68;0;0;0;50;30;20;0;0;0;2.7;NA;1.21E+13
Micropygia_schomburgkii;31.2;0;0;0;60;40;0;0;0;0;2;NA;3.01E+12
Milvago_chimachima;315.21;0;0;0;100;0;0;0;0;0;2;NA;1.36E+13
Momotus_momota;114.96;0;0;0;30;30;30;10;0;0;3.5;1;8.10E+12
Monasa_morphoeus;87.9;0;0;0;33;33;33;0;0;0;2.5;1;5.21E+12
Monasa_nigrifrons;80.7;0;0;0;40;40;20;0;0;0;3;NA;7.02E+12
Nomonyx_dominicus;364.97;0;100;0;0;0;0;0;0;0;5;1;6.33E+12
