sp;BodyMass.Value;Nocturnal;ForStrat.watbelowsurf;ForStrat.wataroundsurf;ForStrat.ground;ForStrat.understory;ForStrat.midhigh;ForStrat.canopy;ForStrat.aerial;PelagicSpecialist;litter_or_clutch_size_n;litters_or_clutches_per_y;range_m2
Nomonyx_dominicus;364.97;0;100;0;0;0;0;0;0;0;5;1;1.44E+12
Nonnula_rubecula;18.4;0;0;0;50;50;0;0;0;0;2.5;NA;5.44E+12
Nothura_boraquira;283;0;0;0;100;0;0;0;0;0;4;NA;1.35E+12
Numenius_borealis;350.11;0;0;0;80;20;0;0;0;0;3.43;NA;1.74E+12
Nyctibius_aethereus;440.45;1;0;0;0;0;80;20;0;0;1;NA;4.98E+12
Nyctibius_leucopterus;86.4;1;0;0;0;0;90;0;10;0;1;NA;2.91E+12
Nyctibius_leucopterus;86.4;1;0;0;0;0;90;0;10;0;1;NA;4.16E+11
Nyctipolus_hirundinaceus;57.51;1;0;0;0;20;20;0;60;0;1;NA;6.78E+11
Nystalus_chacuru;52.3;0;0;0;33;33;33;0;0;0;2.8;NA;4.33E+12
Nystalus_maculatus;42;0;0;0;33;33;33;0;0;0;2.4;NA;3.64E+12
Odontophorus_capueira;425.4;0;0;0;100;0;0;0;0;0;5;NA;1.72E+12
Ortalis_canicollis;539;0;0;0;20;0;40;40;0;0;4;NA;1.17E+12
Oxyura_vittata;642.68;0;100;0;0;0;0;0;0;0;4;1;1.15E+12
Oxyura_vittata;642.68;0;100;0;0;0;0;0;0;0;4;1;1.99E+12
Pardirallus_nigricans;217;0;0;60;40;0;0;0;0;0;3;NA;3.25E+12
Pardirallus_sanguinolentus;232;0;0;20;80;0;0;0;0;0;4.95;NA;4.58E+12
Porphyrio_flavirostris;92.64;0;0;20;60;20;0;0;0;0;4.5;NA;5.27E+12
Patagioenas_maculosa;347;0;0;0;80;20;0;0;0;0;1.4;NA;3.66E+12
Penelope_superciliaris;894.99;0;0;0;33;0;33;33;0;0;3;NA;5.61E+12
Patagioenas_picazuro;279;0;0;0;30;30;30;10;0;0;1;NA;5.83E+12
Patagioenas_plumbea;178.77;0;0;0;0;0;30;70;0;0;1;NA;6.56E+12
Patagioenas_speciosa;258.47;0;0;0;30;20;30;20;0;0;1;NA;7.37E+11
Patagioenas_speciosa;258.47;0;0;0;30;20;30;20;0;0;1;NA;2.00E+12
Vanellus_chilensis;327;0;0;20;80;0;0;0;0;0;4;NA;1.33E+13
Penelope_obscura;1770;0;0;0;30;30;30;10;0;0;3;NA;1.01E+12
Penelope_jacucaca;1282;0;0;0;20;0;40;40;0;0;2.5;NA;6.18E+11
Phaethornis_eurynome;5.3;0;0;0;0;100;0;0;0;0;2;NA;9.34E+11
Veniliornis_affinis;34.83;0;0;0;0;0;60;40;0;0;NA;NA;5.39E+12
Phaethornis_idaliae;2.6;0;0;0;0;100;0;0;0;0;2;NA;1.55E+11
Phaethornis_malaris;5.9;0;0;0;0;100;0;0;0;0;2;NA;11618746304
Phaethornis_malaris;5.9;0;0;0;0;100;0;0;0;0;2;NA;3.79E+12
Phaethornis_pretrei;5.6;0;0;0;0;100;0;0;0;0;2;NA;3.74E+12
Phaethornis_ruber;2.4;0;0;0;0;100;0;0;0;0;2;NA;9.73E+12
Phaethornis_squalidus;3.4;0;0;0;0;100;0;0;0;0;2;NA;2.72E+11
Phaetusa_simplex;235;0;50;30;10;10;0;0;0;0;2.4;NA;1.33E+13
Phimosus_infuscatus;559;0;0;80;20;0;0;0;0;0;3.75;NA;6.59E+12
Phacellodomus_ferrugineigula;24.5;0;0;0;0;100;0;0;0;0;2;NA;5.87E+11
Phacellodomus_rufifrons;24.6;0;0;0;70;20;10;0;0;0;3;NA;2.79E+12
Piculus_flavigula;55;0;0;0;0;0;40;60;0;0;3.5;NA;6.46E+12
Picumnus_albosquamatus;11.9;0;0;0;0;40;30;30;0;0;2;NA;2.01E+12
Picumnus_cirratus;10.2;0;0;0;0;50;50;0;0;0;2.4;NA;2.35E+12
Picumnus_exilis;9.3;0;0;0;0;80;20;0;0;0;NA;NA;22309580240
Picumnus_exilis;9.3;0;0;0;0;80;20;0;0;0;NA;NA;1.24E+12
Picumnus_fulvescens;11.32;0;0;0;0;40;30;30;0;0;NA;NA;1.20E+11
Picumnus_nebulosus;11.6;0;0;0;0;50;50;0;0;0;NA;NA;5.18E+11
Picumnus_temminckii;11.5;0;0;0;0;80;20;0;0;0;2;NA;5.15E+11
Picumnus_pygmaeus;11;0;0;0;0;40;30;30;0;0;NA;NA;8.37E+11
Pilherodius_pileatus;568.59;0;0;80;20;0;0;0;0;0;3.5;NA;1.01E+13
Pipile_cujubi;1195.82;0;0;0;20;0;40;40;0;0;2.5;NA;2.68E+12
Pipile_cumanensis;1239.22;0;0;0;0;0;30;70;0;0;3;NA;3.14E+12
Plegadis_chihi;616.89;0;0;80;20;0;0;0;0;0;3.06;1;3.83E+12
Pluvialis_dominica;151.47;0;0;0;100;0;0;0;0;0;3.93;1;1.44E+12
Podicephorus_major;1646;0;100;0;0;0;0;0;0;0;4;NA;NA
Podiceps_occipitalis;320.69;0;50;50;0;0;0;0;0;0;2.5;NA;9.42E+11
Mustelirallus_albicollis;100;0;0;0;100;0;0;0;0;0;3.2;NA;NA
Porzana_spiloptera;61.06;0;0;60;40;0;0;0;0;0;NA;NA;1.34E+11
Primolius_maracana;256;0;0;0;20;20;30;30;0;0;3;NA;40583495646
Primolius_maracana;256;0;0;0;20;20;30;30;0;0;3;NA;3.46E+12
Primolius_maracana;256;0;0;0;20;20;30;30;0;0;3;NA;5.49E+11
Psittacara_leucophthalmus;158;0;0;0;20;20;40;20;0;0;3.5;NA;8.73E+12
Pteroglossus_aracari;250.16;0;0;0;0;0;30;70;0;0;2.9;NA;3.32E+12
Pteroglossus_bailloni;146;0;0;0;0;0;60;40;0;0;3;NA;6.57E+11
Pteroglossus_castanotis;258.09;0;0;0;0;20;60;20;0;0;2;NA;5.07E+12
Pteroglossus_inscriptus;125.82;0;0;0;0;0;30;70;0;0;2.9;NA;2.98E+12
Rhea_americana;23000;0;0;0;100;0;0;0;0;0;12;1;6.54E+12
Pyrrhura_cruentata;75.87;0;0;0;0;30;50;20;0;0;2.9;NA;10274713505
Pyrrhura_cruentata;75.87;0;0;0;0;30;50;20;0;0;2.9;NA;44808607570
Pyrrhura_cruentata;75.87;0;0;0;0;30;50;20;0;0;2.9;NA;1.78E+11
Pyrrhura_frontalis;72;0;0;0;0;30;50;20;0;0;5.5;NA;1.70E+12
Pyrrhura_leucotis;75.87;0;0;0;0;33;33;33;0;0;6.7;NA;2.73E+11
Rallus_longirostris;259.35;0;10;40;40;10;0;0;0;0;10;1.5;3.59E+11
Ramphastos_vitellinus;360.36;0;0;0;10;10;50;30;0;0;3;NA;1.75E+12
Ramphastos_vitellinus;360.36;0;0;0;10;10;50;30;0;0;3;NA;1.75E+12
Ramphastos_dicolorus;331;0;0;0;20;0;0;80;0;0;2.9;NA;1.39E+12
Ramphastos_toco;617.99;0;0;0;20;10;10;60;0;0;2.9;NA;4.57E+12
Rhynchotus_rufescens;843.47;0;0;0;80;20;0;0;0;0;8;NA;5.67E+12
Rostrhamus_sociabilis;366.94;0;0;0;100;0;0;0;0;0;3;1.5;9.11E+11
Laterallus_viridis;64.34;0;0;0;100;0;0;0;0;0;2;NA;NA
Rupornis_magnirostris;269;0;0;0;33;33;33;0;0;0;2;NA;1785758356
Rupornis_magnirostris;269;0;0;0;33;33;33;0;0;0;2;NA;5466357726
Sarkidiornis_sylvicola;2610;0;0;50;50;0;0;0;0;0;20;1;9.68E+12
Selenidera_maculirostris;164;0;0;0;0;20;40;40;0;0;2.7;NA;9.31E+11
Hydropsalis_parvula;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA
Anas_platalea;465.43;0;0;100;0;0;0;0;0;0;8.5;NA;NA
Anas_versicolor;595.21;0;20;80;0;0;0;0;0;0;8;NA;NA
Spizaetus_ornatus;1197.4;0;0;0;10;20;50;20;0;0;1;NA;8.58E+12
Spizaetus_tyrannus;1007.11;0;0;0;20;20;30;20;10;0;2;NA;7.47E+12
Steganopus_tricolor;59.39;0;0;80;20;0;0;0;0;0;4;NA;5.55E+12
Stephanoxis_lalandi;4;0;0;0;0;60;20;10;10;0;2;NA;3.01E+11
Stephanoxis_loddigesii;4;0;0;0;0;60;20;10;10;0;2;NA;8.34E+11
Sterna_hirundinacea;188;0;100;0;0;0;0;0;0;1;2.3;NA;3.42E+11
Sterna_trudeaui;153;0;100;0;0;0;0;0;0;0;3.25;NA;4.59E+11
Sternula_superciliaris;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.4;NA;1.14E+13
Strix_hylophila;345.38;1;0;0;20;10;10;60;0;0;2.4;NA;74490299.02
Strix_hylophila;345.38;1;0;0;20;10;10;60;0;0;2.4;NA;7.12E+11
Syrigma_sibilatrix;463;0;30;70;0;0;0;0;0;0;4;NA;4.24E+12
Tachornis_squamata;10.97;0;0;0;0;10;40;20;30;0;3;NA;9.49E+12
Thalurania_watertonii;4.6;0;0;0;0;40;60;0;0;0;2;NA;16862274948
Thalurania_watertonii;4.6;0;0;0;0;40;60;0;0;0;2;NA;68717403.38
Thalurania_watertonii;4.6;0;0;0;0;40;60;0;0;0;2;NA;34605111535
Tigrisoma_lineatum;812.99;0;0;80;20;0;0;0;0;0;2;NA;1.32E+13
Trogon_curucui;54;0;0;0;10;30;30;30;0;0;2.5;NA;7.40E+12
Touit_melanonotus;66.51;0;0;0;0;30;50;20;0;0;NA;NA;13847582353
Touit_melanonotus;66.51;0;0;0;0;30;50;20;0;0;NA;NA;14296651928
Touit_surdus;66.51;0;0;0;0;30;50;20;0;0;NA;NA;98994544629
Triclaria_malachitacea;90;0;0;0;0;30;50;20;0;0;2.8;NA;30242987138
Triclaria_malachitacea;90;0;0;0;0;30;50;20;0;0;2.8;NA;18847830731
Trogon_surrucura;73.29;0;0;0;0;0;100;0;0;0;3;NA;1.37E+12
Uropelia_campestris;35.2;0;0;0;100;0;0;0;0;0;NA;NA;1.79E+12
Trogon_surrucura;73.29;0;0;0;0;0;100;0;0;0;3;NA;1.37E+12
Trogon_viridis;89.69;0;0;0;10;0;30;60;0;0;2.5;NA;7.91E+12
Veniliornis_maculifrons;38.69;0;0;0;10;30;30;30;0;0;NA;NA;2.54E+11
Veniliornis_mixtus;28.74;0;0;0;0;50;50;0;0;0;4;NA;3.65E+12
Veniliornis_mixtus;28.74;0;0;0;0;50;50;0;0;0;4;NA;11569205838
Anthus_lutescens;12.6;0;0;0;100;0;0;0;0;0;2.8;NA;7.24E+12
Conopophaga_cearae;22;0;0;0;60;40;0;0;0;0;2;NA;58579527734
Conopophaga_lineata;25.21;0;0;0;60;40;0;0;0;0;2;NA;1.90E+12
Contopus_cinereus;11.6;0;0;0;0;30;70;0;0;0;2.4;NA;3.84E+12
Cichlocolaptes_leucophrus;50;0;0;0;0;20;80;0;0;0;NA;NA;1.48E+11
Cichlocolaptes_leucophrus;50;0;0;0;0;20;80;0;0;0;NA;NA;1.48E+11
Cichlopsis_leucogenys;53.77;0;0;0;20;30;30;20;0;0;3;NA;1.02E+11
Dendrocincla_turdina;39;0;0;0;0;40;60;0;0;0;2;NA;1.19E+12
Formicivora_paludicola;10;0;0;0;50;50;0;0;0;0;1;NA;487845595.9
Elaenia_chiriquensis;15.4;0;0;0;0;40;60;0;0;0;2;1.5;7.21E+12
Elaenia_sordida;23.9;0;0;0;0;0;20;60;20;0;2;NA;2.04E+12
Furnarius_leucopus;54.8;0;0;0;100;0;0;0;0;0;2;NA;4.78E+12
Euscarthmus_meloryphus;6.8;0;0;0;0;100;0;0;0;0;2;NA;6.21E+12
Formicivora_grisea;10.36;0;0;0;20;40;40;0;0;0;2;NA;5.03E+12
Formicivora_serrana;11.4;0;0;0;50;50;0;0;0;0;2;NA;2.10E+11
Herpsilochmus_rufimarginatus;10.58;0;0;0;0;0;100;0;0;0;NA;NA;6.81E+11
Hylophilus_thoracicus;NA;NA;0;0;0;0;50;50;0;0;2;NA;1.41E+11
Laniisoma_elegans;47.4;0;0;0;50;50;0;0;0;0;NA;NA;23578354210
Laniisoma_elegans;47.4;0;0;0;50;50;0;0;0;0;NA;NA;3.28E+11
Laniisoma_elegans;47.4;0;0;0;50;50;0;0;0;0;NA;NA;1.73E+11
Mackenziaena_leachii;70.2;0;0;0;40;40;20;0;0;0;NA;NA;8.29E+11
Manacus_manacus;16.7;0;0;0;0;80;20;0;0;0;2;3;7.52E+12
Myiarchus_swainsoni;25.1;0;0;0;0;100;0;0;0;0;3.5;NA;5.88E+12
Myiarchus_swainsoni;25.1;0;0;0;0;100;0;0;0;0;3.5;NA;5.20E+12
Myiodynastes_maculatus;43.2;0;0;0;0;0;100;0;0;0;2.5;NA;4.28E+12
Myiarchus_tyrannulus;35.45;0;0;0;20;80;0;0;0;0;3.95;1;9.18E+12
Myiobius_barbatus;11.9;0;0;0;0;30;70;0;0;0;2;NA;6.23E+12
Myiophobus_fasciatus;9.9;0;0;0;0;100;0;0;0;0;2;NA;1.00E+13
Myrmotherula_axillaris;8.09;0;0;0;0;20;80;0;0;0;2;NA;NA
Neopelma_pallescens;18.2;0;0;0;0;50;50;0;0;0;1.8;NA;2.44E+12
Pachyramphus_viridis;21;0;0;0;0;50;50;0;0;0;2.8;NA;4.96E+12
Procnias_averano;146.06;0;0;0;0;50;50;0;0;0;1;NA;1.12E+12
Progne_subis;53.79;0;0;0;20;20;20;20;20;0;4.79;1;4.64E+12
Phaeomyias_murina;10;0;0;0;0;33;33;33;0;0;2;NA;1.08E+13
Tyranniscus_burmeisteri;11.1;0;0;0;0;0;100;0;0;0;NA;NA;NA
Phyllomyias_griseocapilla;8;0;0;0;0;70;30;0;0;0;2;NA;1.90E+11
Piprites_pileata;15;0;0;0;0;0;20;80;0;0;NA;NA;1281197436
Piprites_pileata;15;0;0;0;0;0;20;80;0;0;NA;NA;1.47E+11
Piprites_pileata;15;0;0;0;0;0;20;80;0;0;NA;NA;45097444024
Poecilotriccus_plumbeiceps;5.7;0;0;0;0;100;0;0;0;0;2.4;NA;1.48E+12
Psilorhamphus_guttatus;11.3;0;0;0;10;60;30;0;0;0;NA;NA;4.11E+11
Thamnophilus_ruficapillus;20.4;0;0;0;0;20;80;0;0;0;2.4;NA;1.39E+12
Ramphotrigon_megacephalum;14.2;0;0;0;0;50;50;0;0;0;2;NA;2.27E+12
Rhynchocyclus_olivaceus;21.3;0;0;0;0;50;50;0;0;0;2.4;NA;2.81E+12
Schoeniophylax_phryganophilus;18.6;0;0;0;60;40;0;0;0;0;4.5;NA;2.57E+12
Sclerurus_caudacutus;36.23;0;0;0;100;0;0;0;0;0;2;NA;5.51E+12
Sclerurus_cearensis;36.9;0;0;0;100;0;0;0;0;0;1;NA;6.35E+11
Sakesphorus_cristatus;17.7;0;0;0;30;50;20;0;0;0;2;NA;1.14E+12
Sclerurus_cearensis;36.9;0;0;0;100;0;0;0;0;0;2.4;NA;6.35E+11
Schiffornis_turdina;31.7;0;0;0;0;100;0;0;0;0;2;NA;5.59E+12
Scytalopus_gonzagai;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4359999674
Scytalopus_pachecoi;15.1;0;0;0;60;30;10;0;0;0;2;NA;46608014197
Sirystes_sibilator;32.3;0;0;0;0;0;0;100;0;0;NA;NA;4.18E+12
Serpophaga_nigricans;8.5;0;0;0;60;40;0;0;0;0;3;NA;3.66E+12
Serpophaga_subcristata;6.6;0;0;0;0;33;33;33;0;0;2.4;NA;5.56E+12
Scytalopus_petrophilus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;46264052261
Sporophila_bouvreuil;NA;NA;0;0;50;50;0;0;0;0;2.15;NA;3.35E+12
Sporophila_pileata;NA;NA;0;0;50;50;0;0;0;0;2.15;NA;1.45E+12
Stigmatura_budytoides;11.08;0;0;0;0;50;50;0;0;0;2;NA;1.87E+12
Suiriri_suiriri;14.53;0;0;0;0;50;50;0;0;0;3;NA;2.05E+12
Suiriri_suiriri;14.53;0;0;0;0;50;50;0;0;0;3;NA;2.89E+11
Suiriri_suiriri;14.53;0;0;0;0;50;50;0;0;0;3;NA;7256543736
Suiriri_suiriri;14.53;0;0;0;0;50;50;0;0;0;3;NA;4.08E+12
Synallaxis_hypospodia;16.9;0;0;0;0;100;0;0;0;0;2.45;NA;3.53E+12
Synallaxis_infuscata;18.2;0;0;0;0;100;0;0;0;0;2;NA;666230973.5
Synallaxis_infuscata;18.2;0;0;0;0;100;0;0;0;0;2;NA;24202495416
Synallaxis_infuscata;18.2;0;0;0;0;100;0;0;0;0;2;NA;752188248.5
Synallaxis_scutata;15.4;0;0;0;100;0;0;0;0;0;2.4;NA;3.79E+12
Tachuris_rubrigastra;7.8;0;0;0;0;100;0;0;0;0;3.5;NA;2.27E+12
Tachuris_rubrigastra;7.8;0;0;0;0;100;0;0;0;0;3.5;NA;6.19E+11
Syndactyla_dimidiata;29.4;0;0;0;0;50;50;0;0;0;NA;NA;1.72E+12
Lipaugus_conditus;80;0;0;0;0;50;50;0;0;0;NA;NA;250467146.9
Lipaugus_conditus;80;0;0;0;0;50;50;0;0;0;NA;NA;49674813.85
Tityra_cayana;68.1;0;0;0;0;50;50;0;0;0;3;NA;5.11E+12
Tolmomyias_flaviventris;12.2;0;0;0;0;0;20;80;0;0;2.45;NA;6.72E+12
Turdus_albicollis;54;0;0;0;80;0;20;0;0;0;2.4;3;8.53E+12
Turdus_subalaris;49.5;0;0;0;20;40;40;0;0;0;3;NA;1.63E+12
Turdus_subalaris;49.5;0;0;0;20;40;40;0;0;0;3;NA;5.35E+11
Xenopsaris_albinucha;10;0;0;0;50;50;0;0;0;0;3;NA;4.45E+12
Xenops_minutus;10.6;0;0;0;0;50;50;0;0;0;2;NA;9.46E+11
Xiphorhynchus_atlanticus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.27E+11
Cacicus_cela;85.45;0;0;0;0;0;20;80;0;0;2;NA;8.57E+12
Charitospiza_eucosma;NA;NA;0;0;90;10;0;0;0;0;2;NA;2.86E+11
Charitospiza_eucosma;NA;NA;0;0;90;10;0;0;0;0;2;NA;2.87E+12
Geothlypis_aequinoctialis;13.1;0;0;0;0;100;0;0;0;0;2;NA;1.31E+11
Geothlypis_aequinoctialis;13.1;0;0;0;0;100;0;0;0;0;2;NA;5.51E+12
Geothlypis_aequinoctialis;13.1;0;0;0;0;100;0;0;0;0;2;NA;1.74E+12
Nemosia_rourei;16;0;0;0;0;30;70;0;0;0;NA;NA;400003060.6
Nemosia_rourei;16;0;0;0;0;30;70;0;0;0;NA;NA;73557258.03
Nemosia_rourei;16;0;0;0;0;30;70;0;0;0;NA;NA;52793653.7
Microspingus_cinereus;NA;NA;0;0;20;50;30;0;0;0;3;NA;4.98E+11
Microspingus_cinereus;NA;NA;0;0;20;50;30;0;0;0;3;NA;15620522150
Microspingus_cinereus;NA;NA;0;0;20;50;30;0;0;0;3;NA;1.13E+12
Tangara_brasiliensis;20.5;0;0;0;0;30;30;40;0;0;2.5;NA;1.46E+11
Pipraeidea_bonariensis;36;0;0;0;0;30;30;40;0;0;3;NA;2.30E+12
Pipraeidea_bonariensis;36;0;0;0;0;30;30;40;0;0;3;NA;1.01E+12
Poospiza_nigrorufa;NA;NA;0;0;80;20;0;0;0;0;3.5;NA;8.84E+11
Poospiza_nigrorufa;NA;NA;0;0;80;20;0;0;0;0;3.5;NA;68617851224
Saltator_coerulescens;NA;NA;0;0;0;70;30;0;0;0;2,125;NA;8.19E+12
Sula_dactylatra;1732.08;0;100;0;0;0;0;0;0;1;2;1;259237472.3
Hemitriccus_orbitatus;9.7;0;0;0;0;40;60;0;0;0;2;NA;6.64E+11
Rhytipterna_simplex;31.8;0;0;0;0;50;50;0;0;0;NA;NA;7.38E+12
Embernagra_longicauda;NA;NA;0;0;100;0;0;0;0;0;2;NA;86159829187
Embernagra_platensis;NA;NA;0;0;20;60;20;0;0;0;3;NA;2.74E+12
Accipiter_poliogaster;1369.41;0;0;0;0;0;33;33;33;0;2;NA;5.97E+12
Accipiter_poliogaster;1369.41;0;0;0;0;0;33;33;33;0;2;NA;1.23E+12
Forpus_xanthopterygius;31;0;0;0;100;0;0;0;0;0;5.15;NA;5.78E+12
Geotrygon_violacea;95.2;0;0;0;100;0;0;0;0;0;2;NA;1.49E+12
Glaucidium_minutissimum;50;1;0;0;90;10;0;0;0;0;3;NA;1.21E+12
Anumbius_annumbi;41.5;0;0;0;50;50;0;0;0;0;3.9;NA;2.93E+12
Cacicus_haemorrhous;83.71;0;0;0;0;20;60;20;0;0;2;NA;8.04E+12
Camptostoma_obsoletum;8.1;0;0;0;0;0;80;20;0;0;2;NA;57333452941
Camptostoma_obsoletum;8.1;0;0;0;0;0;80;20;0;0;2;NA;1.44E+13
Chlorophonia_cyanea;14;0;0;0;0;0;20;80;0;0;3;NA;2.01E+12
Euphonia_chalybea;19;0;0;0;0;50;50;0;0;0;3;6;7.45E+11
Gnorimopsar_chopi;65.9;0;0;0;60;10;30;0;0;0;4;NA;5.93E+12
Myrmoderus_squamosus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.42E+11
Anabacerthia_lichtensteini;21;0;0;0;0;0;50;50;0;0;NA;NA;1.59E+12
Nyctibius_grandis;547;1;0;0;0;10;60;10;20;0;1;NA;5.72E+11
Nyctibius_griseus;172.04;1;0;0;0;0;90;0;10;0;1;1;1.38E+13
Ortalis_araucuan;547.72;0;0;0;0;0;50;50;0;0;3;NA;3.50E+11
Orthopsittaca_manilatus;372;0;0;0;0;0;40;60;0;0;2;NA;7.15E+12
Parabuteo_leucorrhous;290;0;0;0;100;0;0;0;0;0;2.2;NA;1.19E+12
Polytmus_guainumbi;5.2;0;0;0;0;100;0;0;0;0;2;NA;4.84E+12
Mimus_triurus;47.2;0;0;0;100;0;0;0;0;0;4;NA;3.28E+12
Pseudastur_polionotus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.13E+11
Pulsatrix_koeniswaldiana;481;1;0;0;20;30;30;20;0;0;2;NA;6.52E+11
Phylloscartes_ceciliae;7.6;0;0;0;0;0;30;70;0;0;NA;NA;18945378705
Theristicus_caerulescens;1500;0;0;80;20;0;0;0;0;0;2.7;NA;1.75E+12
Theristicus_caudatus;1726;0;0;0;100;0;0;0;0;0;2.9;NA;5.15E+12
Tinamus_solitarius;1386.41;0;0;0;100;0;0;0;0;0;6;NA;1.07E+12
Veniliornis_passerinus;32.1;0;0;0;0;33;33;33;0;0;NA;NA;1.11E+13
Veniliornis_spilogaster;40.3;0;0;0;0;50;50;0;0;0;NA;NA;1.54E+12
Arremon_franciscanus;24.9;0;0;0;70;30;0;0;0;0;NA;NA;53111449620
Arremon_taciturnus;24.8;0;0;0;50;50;0;0;0;0;2;NA;6.76E+12
Dolichonyx_oryzivorus;31.46;0;0;0;100;0;0;0;0;0;5.11;1,125;9.05E+11
Machaeropterus_pyrocephalus;9.49;0;0;0;0;50;50;0;0;0;2;NA;2.23E+12
Machaeropterus_regulus;9.34;0;0;0;0;50;50;0;0;0;1;NA;1.25E+11
Xipholena_atropurpurea;61.32;0;0;0;0;0;100;0;0;0;1;NA;1.72E+11
Xipholena_atropurpurea;61.32;0;0;0;0;0;100;0;0;0;1;NA;40685019626
Xipholena_atropurpurea;61.32;0;0;0;0;0;100;0;0;0;1;NA;1836598640
Myiopagis_caniceps;10.5;0;0;0;0;0;0;100;0;0;2;NA;2.65E+12
Myiopagis_gaimardii;12.02;0;0;0;0;0;0;100;0;0;2;NA;8.67E+12
Myrmotherula_unicolor;11.5;0;0;0;0;20;80;0;0;0;NA;NA;18652925864
Myrmotherula_unicolor;11.5;0;0;0;0;20;80;0;0;0;NA;NA;69117754465
Poecilotriccus_fumifrons;6.6;0;0;0;0;100;0;0;0;0;NA;NA;2.06E+12
Polystictus_pectoralis;6.2;0;0;0;0;40;60;0;0;0;3;NA;3.62E+12
Scytalopus_iraiensis;12.4;0;0;0;60;40;0;0;0;0;NA;NA;5149689424
Thamnophilus_aethiops;25.7;0;0;0;20;40;40;0;0;0;2;NA;4.95E+12
Xiphorhynchus_fuscus;21.8;0;0;0;0;50;50;0;0;0;2.2;NA;1.95E+12
Xiphorhynchus_guttatoides;59.69;0;0;0;0;10;90;0;0;0;2;NA;6.33E+12
Xiphorhynchus_guttatoides;59.69;0;0;0;0;10;90;0;0;0;2;NA;6.33E+12
Agelaioides_badius;45.25;0;0;0;50;30;20;0;0;0;3.8;NA;3.74E+12
Agelaioides_fringillarius;45.25;0;0;0;50;30;20;0;0;0;3;NA;1.02E+12
Basileuterus_auricapilla;10.5;0;0;0;0;70;30;0;0;0;3;NA;7.59E+12
Myiothlypis_rivularis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;8.46E+11
Piranga_flava;37.7;0;0;0;0;10;30;60;0;0;2.9;NA;5.78E+12
Tangara_cyanomelas;21;0;0;0;0;10;20;70;0;0;2;NA;2.12E+11
